Numero d expedient,Codi districte,Nom districte,Codi barri,Nom barri,Codi carrer,Nom carrer,Num postal caption,Descripcio dia setmana,Dia setmana,Descripcio tipus dia,NK Any,Mes de any,Nom mes,Dia de mes,Hora de dia,Descripcio torn,Descripcio causa vianant,Numero de morts,Numero de lesionats lleus,Numero de lesionats greus,Numero de vehicles implicats,CoordenadaUTMY,CoordenadaUTMX,Long,Lat
2015S006488,10,Sant Marti,66,el Parc i la Llacuna del Poblenou,-1,Desconegut,Desconegut,Divendres,Dv,Laboral,2015,8,Agost,28,15,Tarda,No es causa del  vianant,0,1,0,2,-1,-1,-1,-1
2015S009820,10,Sant Marti,66,el Parc i la Llacuna del Poblenou,242906,Pallars,0120 0120,Dijous,Dj,Laboral,2015,12,Desembre,24,13,Mati,No es causa del  vianant,0,2,0,1,4583303.03,432536.70,"2.191856118,41.396587915",
2015S003899,10,Sant Marti,66,el Parc i la Llacuna del Poblenou,243206,Pamplona,0070 0070,Dimecres,Dc,Laboral,2015,5,Maig,20,18,Tarda,No es causa del  vianant,0,1,0,2,4583199.13,432634.96,"2.193042992,41.395660358",
2015S009362,10,Sant Marti,66,el Parc i la Llacuna del Poblenou,243206,Pamplona,0070 0070,Dijous,Dj,Laboral,2015,12,Desembre,10,8,Mati,No es causa del  vianant,0,1,0,1,4583199.13,432634.96,"2.193042992,41.395660358",
2015S006126,10,Sant Marti,66,el Parc i la Llacuna del Poblenou,243206,Pamplona,0070 0070,Dilluns,Dl,Laboral,2015,8,Agost,10,12,Mati,No es causa del  vianant,0,1,0,2,4583199.13,432634.96,"2.193042992,41.395660358",
2015S004412,10,Sant Marti,66,el Parc i la Llacuna del Poblenou,205150,Antiga de Mataro,0001 0007,Dilluns,Dl,Laboral,2015,6,Juny,8,13,Mati,No es causa del  vianant,0,2,0,1,4582854.68,432276.52,"2.188794222,41.392527865",
2015S004862,10,Sant Marti,66,el Parc i la Llacuna del Poblenou,205150,Antiga de Mataro,0002 0002,Dimarts,Dm,Laboral,2015,6,Juny,23,17,Tarda,No es causa del  vianant,0,1,0,2,4582823.74,432242.24,"2.188387681,41.392246308",
2015S006285,10,Sant Marti,66,el Parc i la Llacuna del Poblenou,205150,Antiga de Mataro,0008 0008,Dimarts,Dm,Laboral,2015,8,Agost,18,16,Tarda,No es causa del  vianant,0,0,0,2,4582823.74,432242.24,"2.188387681,41.392246308",
2015S000297,10,Sant Marti,66,el Parc i la Llacuna del Poblenou,205150,Antiga de Mataro,0008 0008,Dimecres,Dc,Laboral,2015,1,Gener,14,15,Tarda,No es causa del  vianant,0,2,0,2,4582823.74,432242.24,"2.188387681,41.392246308",
2015S001990,10,Sant Marti,67,la Vila Olimpica del Poblenou,367504,Doctor Trueta,0106 0106,Dilluns,Dl,Laboral,2015,3,Març,16,11,Mati,No es causa del  vianant,0,1,0,1,4583030.82,433025.92,"2.197737909,41.394177106",
2015S004336,10,Sant Marti,67,la Vila Olimpica del Poblenou,700642,Nova Icaria,0102P0102P,Divendres,Dv,Laboral,2015,6,Juny,5,15,Tarda,No es causa del  vianant,0,1,0,2,4582558.19,433368.21,"2.201883996,41.389948689",
2015S009923,10,Sant Marti,67,la Vila Olimpica del Poblenou,701497,B-10 (Llobregat),840000,Dimarts,Dm,Laboral,2015,12,Desembre,29,10,Mati,No es causa del  vianant,0,1,0,2,4582556.54,433114.82,"2.198853631,41.389912785",
2015S003274,1,Ciutat Vella,1,el Raval,34308,Rambla,0013 0013,Dijous,Dj,Laboral,2015,4,Abril,30,9,Mati,No es causa del  vianant,0,1,0,2,4581225.60,431168.40,"2.175725818,41.377761078",
2015S003006,1,Ciutat Vella,1,el Raval,39800,Ramon Berenguer el Vell,0008 0008,Dimarts,Dm,Laboral,2015,4,Abril,21,22,Nit,Creuar per fora pas de vianants,0,2,0,1,4580949.35,430979.61,"2.173499797,41.375256791",
2015S004116,10,Sant Marti,67,la Vila Olimpica del Poblenou,44200,Bogatell,0005 0005,Dijous,Dj,Laboral,2015,5,Maig,28,7,Mati,No es causa del  vianant,0,1,0,1,4582876.31,433185.42,"2.199662711,41.392798747",
2015S007415,10,Sant Marti,67,la Vila Olimpica del Poblenou,367504,Doctor Trueta,0068 0068,Dissabte,Ds,Laboral,2015,10,Octubre,3,14,Tarda,No es causa del  vianant,0,2,0,2,4582856.88,432849.30,"2.195644695,41.392595736",
2015S005437,10,Sant Marti,67,la Vila Olimpica del Poblenou,700667,Jaume Vicens i Vives,0013 0013,Dimecres,Dc,Laboral,2015,7,Juliol,15,4,Nit,No es causa del  vianant,0,1,0,2,4582959.50,433364.88,"2.201799991,41.393562918",
2015S000899,1,Ciutat Vella,1,el Raval,701367,Raval,0047 0047,Dijous,Dj,Laboral,2015,2,Febrer,5,14,Tarda,No es causa del  vianant,0,2,0,2,4581272.00,430729.78,"2.170475627,41.378141330",
2015S009951,1,Ciutat Vella,1,el Raval,198804,Paral·lel,0042 0042,Dimarts,Dm,Laboral,2015,12,Desembre,29,20,Tarda,No es causa del  vianant,0,0,0,2,4580921.44,430884.35,"2.172363935,41.374997233",
2015S002136,1,Ciutat Vella,1,el Raval,198804,Paral·lel,0046 0046,Divendres,Dv,Laboral,2015,3,Març,20,23,Nit,No es causa del  vianant,0,0,0,1,4580923.05,430868.57,"2.172175067,41.375010377",
2015S004844,1,Ciutat Vella,1,el Raval,308505,Sant Pau,0043 0043,Dimarts,Dm,Laboral,2015,6,Juny,23,0,Nit,No es causa del  vianant,0,1,0,1,4581351.49,430849.81,"2.171901843,41.378867603",
2015S004242,1,Ciutat Vella,1,el Raval,20303,Arc de Sant Agusti,0001 0001,Dimecres,Dc,Laboral,2015,6,Juny,3,8,Mati,Altres,0,1,0,1,4581557.44,430868.29,"2.172099318,41.380724125",
2015S000367,1,Ciutat Vella,1,el Raval,117405,Estel,0003 0003,Divendres,Dv,Laboral,2015,1,Gener,16,15,Tarda,No es causa del  vianant,0,1,0,1,4581072.46,430780.70,"2.171107317,41.376348514",
2015S005105,1,Ciutat Vella,1,el Raval,308505,Sant Pau,0058 0058,Divendres,Dv,Laboral,2015,7,Juliol,3,12,Mati,No es causa del  vianant,0,1,0,1,4581340.88,430830.88,"2.171676691,41.378770414",
2015S004817,1,Ciutat Vella,1,el Raval,282605,Riereta,0004 0004,Dilluns,Dl,Laboral,2015,6,Juny,22,11,Mati,No es causa del  vianant,0,1,0,2,4581376.28,430446.14,"2.167071955,41.379056068",
2015S007113,1,Ciutat Vella,1,el Raval,700025,Josep Carner,0030 0030,Dimarts,Dm,Laboral,2015,9,Setembre,22,1,Nit,No es causa del  vianant,0,1,0,2,4580920.07,431246.10,"2.176689608,41.375015898",
2015S007181,1,Ciutat Vella,1,el Raval,701100,Dolors Aleu,0000 0000,Dijous,Dj,Laboral,2015,9,Setembre,24,3,Nit,No es causa del  vianant,0,0,0,1,4581060.98,431001.45,"2.173748230,41.376264085",
2015S005307,1,Ciutat Vella,1,el Raval,269200,Portal de Santa Madrona,0024 0024,Dimecres,Dc,Laboral,2015,7,Juliol,8,10,Mati,No es causa del  vianant,0,0,0,1,4581024.07,431106.80,"2.175012142,41.375940678",
2015S005261,1,Ciutat Vella,1,el Raval,269200,Portal de Santa Madrona,0026 0026,Dimecres,Dc,Laboral,2015,7,Juliol,8,10,Mati,No es causa del  vianant,0,0,0,1,4581024.07,431106.80,"2.175012142,41.375940678",
2015S002880,1,Ciutat Vella,1,el Raval,701349,Drassanes,0001 0001,Divendres,Dv,Laboral,2015,4,Abril,17,16,Tarda,No es causa del  vianant,0,1,0,3,4580892.36,431214.13,"2.176310482,41.374763588",
2015S005249,1,Ciutat Vella,1,el Raval,701498,B-10 (Besos),1090000,Dimarts,Dm,Laboral,2015,7,Juliol,7,22,Nit,No es causa del  vianant,0,0,0,2,4580879.47,431372.37,"2.178204044,41.374661009",
2015S007465,1,Ciutat Vella,1,el Raval,701498,B-10 (Besos),1090000,Dilluns,Dl,Laboral,2015,10,Octubre,5,16,Tarda,No es causa del  vianant,0,1,0,2,4580879.47,431372.37,"2.178204044,41.374661009",
2015S001525,1,Ciutat Vella,1,el Raval,701498,B-10 (Besos),1090000,Dijous,Dj,Laboral,2015,2,Febrer,26,6,Mati,No es causa del  vianant,0,1,0,2,4580879.47,431372.37,"2.178204044,41.374661009",
2015S002435,1,Ciutat Vella,2,el Barri Gotic,179209,Llibreteria,0006 0006,Dimarts,Dm,Laboral,2015,3,Març,31,16,Tarda,Desobeir el senyal del semafor,0,2,0,1,4581870.41,431359.88,"2.177942404,41.383585072",
2015S008619,1,Ciutat Vella,1,el Raval,311500,Sant Vicenç,0034 0034,Diumenge,Dg,Laboral,2015,11,Novembre,15,12,Mati,No es causa del  vianant,0,4,0,2,4581730.02,430212.83,"2.164241295,41.382221884",
2015S008032,1,Ciutat Vella,1,el Raval,274006,Ramelleres,0002 0002,Diumenge,Dg,Laboral,2015,10,Octubre,25,17,Tarda,No es causa del  vianant,0,2,0,1,4581908.22,430634.74,"2.169266295,41.383863385",
2015S009107,1,Ciutat Vella,1,el Raval,274006,Ramelleres,0004 0004,Dilluns,Dl,Laboral,2015,11,Novembre,30,17,Tarda,No es causa del  vianant,0,2,0,2,4581908.22,430634.74,"2.169266295,41.383863385",
2015S007410,1,Ciutat Vella,1,el Raval,274006,Ramelleres,0004 0004,Dissabte,Ds,Laboral,2015,10,Octubre,3,12,Mati,No es causa del  vianant,0,0,0,1,4581908.22,430634.74,"2.169266295,41.383863385",
2015S004206,1,Ciutat Vella,1,el Raval,256605,Pintor Fortuny,0023 0023,Diumenge,Dg,Laboral,2015,5,Maig,31,19,Tarda,No es causa del  vianant,0,1,0,1,4581769.67,430644.88,"2.169403425,41.382616381",
2015S007959,1,Ciutat Vella,1,el Raval,274006,Ramelleres,0013 0013,Divendres,Dv,Laboral,2015,10,Octubre,23,6,Mati,No es causa del  vianant,0,1,0,2,4581922.57,430605.39,"2.168913659,41.383990099",
2015S008764,1,Ciutat Vella,1,el Raval,167108,Jerusalem,0000 0000,Dijous,Dj,Laboral,2015,11,Novembre,19,23,Nit,No es causa del  vianant,0,1,0,2,4581679.23,430754.54,"2.170725144,41.381811265",
2015S005589,1,Ciutat Vella,2,el Barri Gotic,34308,Rambla,0134 0134,Dilluns,Dl,Laboral,2015,7,Juliol,20,8,Mati,No es causa del  vianant,0,1,0,1,4582013.16,430764.82,"2.170809899,41.384819760",
2015S001701,1,Ciutat Vella,2,el Barri Gotic,47605,Bot,0000 0000,Dijous,Dj,Laboral,2015,3,Març,5,9,Mati,Desobeir el senyal del semafor,0,2,0,1,4581918.00,430884.47,"2.172251653,41.383972976",
2015S006955,1,Ciutat Vella,2,el Barri Gotic,95302,Cucurulla,0009 0009,Dimecres,Dc,Laboral,2015,9,Setembre,16,8,Mati,No es causa del  vianant,0,1,0,2,4581963.06,431037.29,"2.174074071,41.384391940",
2015S001528,1,Ciutat Vella,2,el Barri Gotic,106409,Duc,0001 0001,Divendres,Dv,Laboral,2015,2,Febrer,27,12,Mati,No es causa del  vianant,0,0,0,1,4581908.82,430990.23,"2.173517466,41.383899379",
2015S006204,1,Ciutat Vella,2,el Barri Gotic,106409,Duc,0001 0001,Divendres,Dv,Laboral,2015,8,Agost,14,8,Mati,No es causa del  vianant,0,1,0,2,4581908.82,430990.23,"2.173517466,41.383899379",
2015S005968,1,Ciutat Vella,2,el Barri Gotic,106409,Duc,0001 0001,Dilluns,Dl,Laboral,2015,8,Agost,3,18,Tarda,No es causa del  vianant,0,0,0,4,4581908.82,430990.23,"2.173517466,41.383899379",
2015S009049,1,Ciutat Vella,2,el Barri Gotic,74404,Catalunya,0023 0023,Dissabte,Ds,Laboral,2015,11,Novembre,28,20,Tarda,No es causa del  vianant,0,0,0,1,4582093.28,430730.70,"2.170392693,41.385538438",
2015S009613,1,Ciutat Vella,2,el Barri Gotic,74404,Catalunya,0023 0023,Dijous,Dj,Laboral,2015,12,Desembre,17,13,Mati,No es causa del  vianant,0,1,0,2,4582093.28,430730.70,"2.170392693,41.385538438",
2015S001526,1,Ciutat Vella,2,el Barri Gotic,701111,Amadeu Bagues,0007 0007,Divendres,Dv,Laboral,2015,2,Febrer,27,10,Mati,No es causa del  vianant,0,1,0,2,4581683.75,430950.16,"2.173063938,41.381868798",
2015S009481,1,Ciutat Vella,2,el Barri Gotic,291107,Rull,0000 0000,Diumenge,Dg,Laboral,2015,12,Desembre,13,21,Tarda,No es causa del  vianant,0,1,0,2,4581437.45,431341.66,"2.177773598,41.379683965",
2015S008139,1,Ciutat Vella,2,el Barri Gotic,291107,Rull,0000 0000,Dijous,Dj,Laboral,2015,10,Octubre,29,16,Tarda,No es causa del  vianant,0,1,0,2,4581437.45,431341.66,"2.177773598,41.379683965",
2015S008551,1,Ciutat Vella,2,el Barri Gotic,23902,Arlet,0005 0005,Dijous,Dj,Laboral,2015,11,Novembre,12,19,Tarda,No es causa del  vianant,0,1,0,2,4581794.05,431349.46,"2.177826449,41.382896429",
2015S007930,1,Ciutat Vella,2,el Barri Gotic,333003,Templers,0012 0012,Dijous,Dj,Laboral,2015,10,Octubre,22,9,Mati,No es causa del  vianant,0,0,0,1,4581647.32,431366.30,"2.178044462,41.381576310",
2015S002347,1,Ciutat Vella,2,el Barri Gotic,701266,Litoral (Llobregat),1020000,Divendres,Dv,Laboral,2015,3,Març,27,15,Tarda,No es causa del  vianant,0,1,0,2,4581498.83,431680.73,"2.181821299,41.380265676",
2015S009255,1,Ciutat Vella,2,el Barri Gotic,701266,Litoral (Llobregat),1080000,Dissabte,Ds,Laboral,2015,12,Desembre,5,6,Mati,No es causa del  vianant,0,0,0,2,4580981.67,431372.26,"2.178191152,41.375581488",
2015S007968,1,Ciutat Vella,2,el Barri Gotic,701497,B-10 (Llobregat),1030000,Divendres,Dv,Laboral,2015,10,Octubre,23,13,Mati,No es causa del  vianant,0,2,0,3,4581413.57,431627.70,"2.181196781,41.379493255",
2015S001334,1,Ciutat Vella,2,el Barri Gotic,122904,Ferran,0030 0030,Divendres,Dv,Laboral,2015,2,Febrer,20,20,Tarda,Transitar a peu per la calsada,0,1,0,1,4581634.62,431167.91,"2.175673477,41.381444967",
2015S005562,1,Ciutat Vella,2,el Barri Gotic,45508,Boqueria,0003 0007,Dissabte,Ds,Laboral,2015,7,Juliol,18,23,Nit,No es causa del  vianant,0,1,0,2,4581629.03,430997.36,"2.173634612,41.381380002",
2015S001045,1,Ciutat Vella,2,el Barri Gotic,45508,Boqueria,0006 0006,Dimarts,Dm,Laboral,2015,2,Febrer,10,14,Tarda,No es causa del  vianant,0,1,0,1,4581624.06,431006.27,"2.173741727,41.381336003",
2015S004979,1,Ciutat Vella,2,el Barri Gotic,82901,Colom,0017 0017,Diumenge,Dg,Laboral,2015,6,Juny,28,11,Mati,No es causa del  vianant,0,1,0,2,4581339.11,431511.95,"2.179821057,41.378812763",
2015S007561,1,Ciutat Vella,2,el Barri Gotic,112208,Escudellers,0046 0046,Dijous,Dj,Laboral,2015,10,Octubre,8,13,Mati,No es causa del  vianant,0,1,0,2,4581512.49,431318.40,"2.177486944,41.380357843",
2015S004981,1,Ciutat Vella,3,la Barceloneta,224904,Joan Borbo Comte Barcelona,0072 0073,Diumenge,Dg,Laboral,2015,6,Juny,28,15,Tarda,No es causa del  vianant,0,1,0,2,4580983.02,432305.12,"2.189345526,41.375672706",
2015S003215,1,Ciutat Vella,3,la Barceloneta,141909,Gas,0005 0005,Dimarts,Dm,Laboral,2015,4,Abril,28,13,Mati,No es causa del  vianant,0,1,0,2,4581900.77,432569.63,"2.192406197,41.383960881",
2015S003486,1,Ciutat Vella,3,la Barceloneta,701497,B-10 (Llobregat),990000,Dijous,Dj,Laboral,2015,5,Maig,7,21,Tarda,No es causa del  vianant,0,2,0,2,4581644.36,431935.15,"2.184847347,41.381598002",
2015S006942,1,Ciutat Vella,2,el Barri Gotic,130403,Fontanella,0018 0018,Dimarts,Dm,Laboral,2015,9,Setembre,15,18,Tarda,No es causa del  vianant,0,1,0,2,4582373.20,430916.59,"2.172583836,41.388075589",
2015S009989,1,Ciutat Vella,3,la Barceloneta,197903,Maritim de la Barceloneta,0009B0009B,Dijous,Dj,Laboral,2015,12,Desembre,31,8,Mati,No es causa del  vianant,0,2,0,2,4581518.06,432606.87,"2.192894135,41.380517027",
2015S000508,1,Ciutat Vella,3,la Barceloneta,197903,Maritim de la Barceloneta,0022 0022,Dimecres,Dc,Laboral,2015,1,Gener,21,13,Mati,No es causa del  vianant,0,1,0,2,4581839.64,432803.97,"2.195215429,41.383429917",
2015S006883,1,Ciutat Vella,3,la Barceloneta,700654,Litoral,0016S0022S,Diumenge,Dg,Laboral,2015,9,Setembre,13,22,Nit,No es causa del  vianant,0,1,0,2,4582184.80,432916.15,"2.196518729,41.386548058",
2015S007226,1,Ciutat Vella,2,el Barri Gotic,177101,Laietana,0057 0057,Dissabte,Ds,Laboral,2015,9,Setembre,26,10,Mati,No es causa del  vianant,0,1,0,1,4582310.98,431020.21,"2.173830177,41.387524090",
2015S006891,1,Ciutat Vella,2,el Barri Gotic,283109,Ripoll,0020 0020,Dilluns,Dl,Laboral,2015,9,Setembre,14,9,Mati,No es causa del  vianant,0,1,0,1,4582081.10,431131.40,"2.175186100,41.385463159",
2015S001038,1,Ciutat Vella,3,la Barceloneta,254100,Pescadors,0057 0057,Dimarts,Dm,Laboral,2015,2,Febrer,10,18,Tarda,No es causa del  vianant,0,1,0,3,4581157.88,432324.02,"2.189551985,41.377249219",
2015S006539,1,Ciutat Vella,3,la Barceloneta,254100,Pescadors,0058 0058,Dilluns,Dl,Laboral,2015,8,Agost,31,12,Mati,No es causa del  vianant,0,3,0,3,4581153.04,432316.02,"2.189456865,41.377204953",
2015S001581,1,Ciutat Vella,3,la Barceloneta,298004,Sant Carles,0031 0031,Diumenge,Dg,Laboral,2015,3,Març,1,7,Mati,No es causa del  vianant,0,1,0,2,4581423.36,432485.34,"2.191451404,41.379653893",
2015S009225,1,Ciutat Vella,3,la Barceloneta,298004,Sant Carles,0033 0033,Divendres,Dv,Laboral,2015,12,Desembre,4,14,Tarda,No es causa del  vianant,0,1,0,2,4581426.92,432498.31,"2.191606104,41.379687046",
2015S004611,1,Ciutat Vella,4,Sant Pere. Santa Caterina i la Ribera,700813,Doctor Aiguader,0007 0007,Dilluns,Dl,Laboral,2015,6,Juny,15,13,Mati,No es causa del  vianant,0,1,0,3,4581756.05,432053.73,"2.186252848,41.382613994",
2015S004913,1,Ciutat Vella,3,la Barceloneta,224904,Joan Borbo Comte Barcelona,0038 0039,Dijous,Dj,Laboral,2015,6,Juny,25,21,Tarda,No es causa del  vianant,0,1,0,2,4581279.36,432219.76,"2.188291687,41.378334579",
2015S000340,1,Ciutat Vella,3,la Barceloneta,700813,Doctor Aiguader,0026 0026,Divendres,Dv,Laboral,2015,1,Gener,16,6,Mati,No es causa del  vianant,0,1,0,1,4581813.03,432291.20,"2.189086295,41.383147231",
2015S003818,1,Ciutat Vella,3,la Barceloneta,701497,B-10 (Llobregat),970000,Dilluns,Dl,Laboral,2015,5,Maig,18,12,Mati,No es causa del  vianant,0,1,0,4,4581754.28,432103.88,"2.186852772,41.382602289",
2015S005345,1,Ciutat Vella,3,la Barceloneta,701498,B-10 (Besos),950000,Divendres,Dv,Laboral,2015,7,Juliol,10,16,Tarda,No es causa del  vianant,0,2,0,4,4581840.35,432285.57,"2.189015912,41.383392821",
2015S009787,1,Ciutat Vella,2,el Barri Gotic,269301,Portaferrissa,0013 0013,Dimecres,Dc,Laboral,2015,12,Desembre,23,14,Tarda,No es causa del  vianant,0,2,0,2,4581871.51,430940.37,"2.172925454,41.383559057",
2015S004907,1,Ciutat Vella,3,la Barceloneta,701265,Litoral (Besos),0022E0000,Dijous,Dj,Laboral,2015,6,Juny,25,18,Tarda,No es causa del  vianant,0,2,0,2,4581946.87,432487.96,"2.191424375,41.384369239",
2015S004839,1,Ciutat Vella,3,la Barceloneta,701266,Litoral (Llobregat),900000,Dilluns,Dl,Laboral,2015,6,Juny,22,20,Tarda,No es causa del  vianant,0,1,0,3,4582138.32,432683.81,"2.193745255,41.386110004",
2015S004802,1,Ciutat Vella,3,la Barceloneta,701266,Litoral (Llobregat),900000,Diumenge,Dg,Laboral,2015,6,Juny,21,14,Tarda,No es causa del  vianant,0,1,0,2,4582138.32,432683.81,"2.193745255,41.386110004",
2015S000217,1,Ciutat Vella,3,la Barceloneta,701497,B-10 (Llobregat),900000,Dilluns,Dl,Laboral,2015,1,Gener,12,2,Nit,No es causa del  vianant,0,2,0,2,4582138.32,432683.81,"2.193745255,41.386110004",
2015S006179,1,Ciutat Vella,4,Sant Pere. Santa Caterina i la Ribera,200000,Marquesa,0003 0003,Dijous,Dj,Laboral,2015,8,Agost,13,4,Nit,No es causa del  vianant,0,1,0,1,4581796.67,431949.63,"2.185003391,41.382971045",
2015S006604,1,Ciutat Vella,4,Sant Pere. Santa Caterina i la Ribera,240707,Palau,9999 9999,Dimecres,Dc,Laboral,2015,9,Setembre,2,10,Mati,No es causa del  vianant,0,2,0,2,4581775.62,431825.77,"2.183524557,41.382770961",
2015S008213,1,Ciutat Vella,4,Sant Pere. Santa Caterina i la Ribera,247105,Sota Muralla,0001 0001,Diumenge,Dg,Laboral,2015,11,Novembre,1,13,Mati,No es causa del  vianant,0,1,0,2,4581607.43,431749.46,"2.182630947,41.381249644",
2015S005535,1,Ciutat Vella,4,Sant Pere. Santa Caterina i la Ribera,192309,Manresa,0001 0005,Divendres,Dv,Laboral,2015,7,Juliol,17,22,Nit,No es causa del  vianant,0,2,0,2,4581862.41,431554.16,"2.180266661,41.383529580",
2015S008855,1,Ciutat Vella,4,Sant Pere. Santa Caterina i la Ribera,177101,Laietana,0026 0026,Dilluns,Dl,Laboral,2015,11,Novembre,23,20,Tarda,Desobeir el senyal del semafor,0,1,0,1,4581974.22,431380.05,"2.178171849,41.384521781",
2015S007065,1,Ciutat Vella,4,Sant Pere. Santa Caterina i la Ribera,195001,Marcus,0000 0000,Diumenge,Dg,Laboral,2015,9,Setembre,20,14,Tarda,No es causa del  vianant,0,8,0,1,4582105.42,431525.54,"2.179896921,41.385715867",
2015S001565,1,Ciutat Vella,4,Sant Pere. Santa Caterina i la Ribera,22207,Arenes dels Canvis,0001 0001,Dissabte,Ds,Laboral,2015,2,Febrer,28,16,Tarda,No es causa del  vianant,0,1,0,2,4581781.41,431677.55,"2.181751394,41.382810529",
2015S003999,1,Ciutat Vella,4,Sant Pere. Santa Caterina i la Ribera,22207,Arenes dels Canvis,0001 0001,Diumenge,Dg,Laboral,2015,5,Maig,24,2,Nit,No es causa del  vianant,0,1,0,2,4581781.41,431677.55,"2.181751394,41.382810529",
2015S007500,1,Ciutat Vella,4,Sant Pere. Santa Caterina i la Ribera,22207,Arenes dels Canvis,0001 0001,Dimarts,Dm,Laboral,2015,10,Octubre,6,16,Tarda,No es causa del  vianant,0,1,0,2,4581781.41,431677.55,"2.181751394,41.382810529",
2015S006194,2,Eixample,10,Sant Antoni,184402,Llança,0002 0002,Dijous,Dj,Laboral,2015,8,Agost,13,16,Tarda,No es causa del  vianant,0,1,0,2,4581016.91,429138.08,"2.151472361,41.375705143",
2015S008873,2,Eixample,10,Sant Antoni,184402,Llança,0002 0002,Dimarts,Dm,Laboral,2015,11,Novembre,24,15,Tarda,No es causa del  vianant,0,2,0,2,4581016.91,429138.08,"2.151472361,41.375705143",
2015S000596,2,Eixample,10,Sant Antoni,198804,Paral·lel,0196 0196,Dissabte,Ds,Laboral,2015,1,Gener,24,20,Tarda,No es causa del  vianant,0,1,0,2,4580966.65,429106.54,"2.151101111,41.375249689",
2015S000054,2,Eixample,10,Sant Antoni,213908,Mistral,0073 0075,Diumenge,Dg,Laboral,2015,1,Gener,4,17,Tarda,No es causa del  vianant,0,1,0,2,4580998.27,429307.31,"2.153498064,41.375552151",
2015S005992,2,Eixample,10,Sant Antoni,213908,Mistral,0081 0081,Dimarts,Dm,Laboral,2015,8,Agost,4,18,Tarda,Desobeir altres senyals,0,1,0,1,4580991.03,429288.38,"2.153272559,41.375485279",
2015S003557,2,Eixample,10,Sant Antoni,110803,Entença,0028 0028,Dissabte,Ds,Laboral,2015,5,Maig,9,22,Nit,No es causa del  vianant,0,2,0,2,4581131.60,429398.82,"2.154576733,41.376761050",
2015S002942,1,Ciutat Vella,4,Sant Pere. Santa Caterina i la Ribera,236903,Ortigosa,0012 0012,Dilluns,Dl,Laboral,2015,4,Abril,20,8,Mati,No es causa del  vianant,0,1,0,1,4582427.31,431163.94,"2.175535889,41.388584160",
2015S004856,1,Ciutat Vella,4,Sant Pere. Santa Caterina i la Ribera,177101,Laietana,0048A0048A,Dimarts,Dm,Laboral,2015,6,Juny,23,12,Mati,No es causa del  vianant,0,1,0,2,4582222.34,431137.55,"2.175243586,41.386735794",
2015S006238,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,0434 0434,Diumenge,Dg,Laboral,2015,8,Agost,16,0,Nit,No es causa del  vianant,0,1,0,2,4581276.62,429318.64,"2.153601063,41.378060156",
